"2019-10-01T11:10:37Z","2021-04-26T20:08:31Z",1587,"Add await() extension on Rector Mono type","https://github.com/Kotlin/kotlinx.coroutines/issues/1587","CLOSED","enhancement/reactive"
"2019-09-25T21:06:11Z","2019-12-13T12:47:08Z",1574,"Deep JVM stack on return from scope after suspension","https://github.com/Kotlin/kotlinx.coroutines/issues/1574","CLOSED","enhancement"
"2019-09-18T18:49:02Z","2019-09-18T19:02:35Z",1552,"Have kotlinx-coroutines-guava depend on listenablefuture instead of guava artifact","https://github.com/Kotlin/kotlinx.coroutines/issues/1552","CLOSED","enhancement"
"2019-09-17T13:00:03Z",,1545,"Unstarted lazy job prevents parent from completion","https://github.com/Kotlin/kotlinx.coroutines/issues/1545","OPEN","enhancement/design/structured concurrency"
"2019-09-17T12:44:28Z",,1543,"CoroutinesTimeout non-coroutines jobs dump","https://github.com/Kotlin/kotlinx.coroutines/issues/1543","OPEN","enhancement/help wanted/debug"
"2019-09-03T14:00:15Z",,1499,"Time-related methods shall support experimental Kotlin Clock/Duration","https://github.com/Kotlin/kotlinx.coroutines/issues/1499","OPEN","enhancement"
"2019-08-29T23:00:47Z","2020-03-06T12:01:56Z",1490,"Convert `ReceiveChannel<T>` to `Flow<T>` without consuming","https://github.com/Kotlin/kotlinx.coroutines/issues/1490","CLOSED","enhancement/flow"
"2019-08-28T17:36:36Z",,1485,"When creating a new job, it should be easier (default) to create child instead of a new root job","https://github.com/Kotlin/kotlinx.coroutines/issues/1485","OPEN","enhancement/structured concurrency"
"2019-08-26T22:00:52Z","2019-12-13T12:47:11Z",1474,"Android: await frame","https://github.com/Kotlin/kotlinx.coroutines/issues/1474","CLOSED","enhancement/android"
"2019-08-25T13:25:27Z","2021-12-07T16:48:19Z",1471,"Verify that every public symbol is used from test source set","https://github.com/Kotlin/kotlinx.coroutines/issues/1471","CLOSED","enhancement"
"2019-08-22T08:14:07Z","2019-08-22T08:29:59Z",1459,"Support for ReadWriteLock coroutines alterantive","https://github.com/Kotlin/kotlinx.coroutines/issues/1459","CLOSED","enhancement"
"2019-08-20T01:29:13Z","2019-08-23T12:46:00Z",1450,"Convert `CoroutineContext` into `Executor`","https://github.com/Kotlin/kotlinx.coroutines/issues/1450","CLOSED","enhancement"
"2019-08-12T15:52:16Z","2021-03-03T12:03:32Z",1437,"Take into account synthetic declarations when sanitizing a stacktrace","https://github.com/Kotlin/kotlinx.coroutines/issues/1437","CLOSED","enhancement"
"2019-08-07T11:45:13Z","2019-08-09T18:18:00Z",1416,"Stacktrace recovery works incorrectly when Android minifier is enabled","https://github.com/Kotlin/kotlinx.coroutines/issues/1416","CLOSED","enhancement/android"
"2019-08-04T08:30:21Z",,1406,"Generalize coroutineScope/supervisorScope with user-specified strategy","https://github.com/Kotlin/kotlinx.coroutines/issues/1406","OPEN","enhancement/design/structured concurrency"
"2019-08-03T18:10:37Z","2019-08-09T18:17:58Z",1405,"Remove no longer needed excludes","https://github.com/Kotlin/kotlinx.coroutines/issues/1405","CLOSED","enhancement"
"2019-08-01T20:48:30Z","2020-03-17T15:17:31Z",1402,"kotlin.time.Duration overloads for delay in common","https://github.com/Kotlin/kotlinx.coroutines/issues/1402","CLOSED","enhancement"
"2019-07-30T19:40:36Z",,1397,"runblocking causes unintuitive deadlock with specified dispatcher","https://github.com/Kotlin/kotlinx.coroutines/issues/1397","OPEN","enhancement"
"2019-07-29T14:07:52Z","2021-03-03T12:03:33Z",1393,"Promote CoroutineStart.UNDISPATCHED to non experimental API","https://github.com/Kotlin/kotlinx.coroutines/issues/1393","CLOSED","enhancement"
"2019-07-25T14:28:17Z",,1382,"Mutual exclusion for resource","https://github.com/Kotlin/kotlinx.coroutines/issues/1382","OPEN","enhancement/design"
"2019-07-25T08:22:41Z","2020-03-17T15:17:30Z",1379,"Make coroutines debugging, specifically coroutines dumping, ready for production","https://github.com/Kotlin/kotlinx.coroutines/issues/1379","CLOSED","enhancement"
"2019-07-24T12:00:52Z",,1374,"Replace TimeoutCancellationException with TimeoutException","https://github.com/Kotlin/kotlinx.coroutines/issues/1374","OPEN","enhancement/design/breaking change"
"2019-07-24T10:12:54Z","2020-03-17T15:17:31Z",1372,"Provide a mode for DebugProbes that does not capture creation stacktrace","https://github.com/Kotlin/kotlinx.coroutines/issues/1372","CLOSED","enhancement"
"2019-07-21T00:10:15Z",,1360,"Coroutine scheduler monitoring","https://github.com/Kotlin/kotlinx.coroutines/issues/1360","OPEN","enhancement/debug"
"2019-07-15T13:23:01Z","2019-07-19T15:43:42Z",1338,"Consider CoroutineScope.cancel(String, Throwable?)","https://github.com/Kotlin/kotlinx.coroutines/issues/1338","CLOSED","enhancement"
"2019-07-05T09:09:06Z","2023-01-05T16:02:40Z",1322,"Autogenerate source files with current version and check it during Main dispatcher initialization","https://github.com/Kotlin/kotlinx.coroutines/issues/1322","CLOSED","enhancement/android"
"2019-06-21T10:43:49Z","2019-12-13T12:47:14Z",1286,"Android Thread handling issue","https://github.com/Kotlin/kotlinx.coroutines/issues/1286","CLOSED","enhancement"
"2019-06-10T01:04:27Z","2022-09-13T10:30:21Z",1264,"Circular exception with async/await in coroutineScope","https://github.com/Kotlin/kotlinx.coroutines/issues/1264","CLOSED","enhancement/question"
"2019-06-06T13:14:26Z","2021-12-20T09:09:56Z",1257,"Add a contract to coroutineScope, withContext and operator fun invoke for CoroutineDispatcher","https://github.com/Kotlin/kotlinx.coroutines/issues/1257","CLOSED","enhancement"
"2019-05-27T15:59:52Z","2019-06-06T21:02:25Z",1225,"Kotlin/Native runBlocking & delay cause high CPU usage","https://github.com/Kotlin/kotlinx.coroutines/issues/1225","CLOSED","enhancement"
"2019-05-17T00:23:03Z","2021-11-22T11:30:28Z",1203,"Add extension functions for modifying a List<DelayController>","https://github.com/Kotlin/kotlinx.coroutines/issues/1203","CLOSED","enhancement/use-case needed/test"
"2019-05-13T11:40:42Z","2019-06-06T21:02:23Z",1184,"`CoroutinesTimeout.seconds` not composeable with `TimeUnit.***.toSeconds(time)`","https://github.com/Kotlin/kotlinx.coroutines/issues/1184","CLOSED","enhancement"
"2019-04-17T17:11:19Z","2019-07-19T15:50:21Z",1110,"Create Maven BOM for kotlinx coroutines","https://github.com/Kotlin/kotlinx.coroutines/issues/1110","CLOSED","enhancement"
"2019-04-16T13:53:01Z","2019-04-26T08:31:16Z",1104,"Introduce CompletableJob.asCompletableFuture","https://github.com/Kotlin/kotlinx.coroutines/issues/1104","CLOSED","enhancement"
"2019-04-15T06:51:47Z",,1097,"Add way to de-duplicate function calls","https://github.com/Kotlin/kotlinx.coroutines/issues/1097","OPEN","enhancement"
"2019-04-12T12:57:56Z","2019-06-06T21:02:28Z",1088,"Semaphore","https://github.com/Kotlin/kotlinx.coroutines/issues/1088","CLOSED","enhancement"
"2019-04-09T14:30:50Z","2019-06-06T21:02:27Z",1078,"Add first { … } terminal operator to Flow","https://github.com/Kotlin/kotlinx.coroutines/issues/1078","CLOSED","enhancement/flow"
"2019-03-29T13:02:59Z",,1063,"Proposal: introduce repeatWhileActive top level suspend function","https://github.com/Kotlin/kotlinx.coroutines/issues/1063","OPEN","enhancement/design"
"2019-03-27T10:25:23Z","2020-03-17T15:17:32Z",1060,"Do not use shaded version of byte buddy when real one is present in the classpath ","https://github.com/Kotlin/kotlinx.coroutines/issues/1060","CLOSED","enhancement"
"2019-03-14T13:20:14Z","2019-04-12T18:23:40Z",1044,"Proper handling of closable resources after #896","https://github.com/Kotlin/kotlinx.coroutines/issues/1044","CLOSED","enhancement/design"
"2019-03-14T08:31:51Z","2019-12-13T13:24:43Z",1042,"Extend channel API to have parity with FluxSink","https://github.com/Kotlin/kotlinx.coroutines/issues/1042","CLOSED","enhancement/flow"
"2019-03-07T14:17:10Z","2020-03-17T15:17:32Z",1031,"Investigate possibility to integrate debug module with BlockHound","https://github.com/Kotlin/kotlinx.coroutines/issues/1031","CLOSED","enhancement"
"2019-03-06T13:48:57Z","2019-03-26T17:50:38Z",1028,"Provide safety mechanisms for working with thread-locals","https://github.com/Kotlin/kotlinx.coroutines/issues/1028","CLOSED","enhancement"
"2019-03-01T16:01:23Z",,1022,"Need way to use parallel decomposition of list without saturating dispatcher queue","https://github.com/Kotlin/kotlinx.coroutines/issues/1022","OPEN","enhancement"
"2019-02-25T20:22:38Z","2019-03-26T17:50:36Z",1007,"Structured concurrency for Completable/Listenable futures","https://github.com/Kotlin/kotlinx.coroutines/issues/1007","CLOSED","enhancement/breaking change"
"2019-02-20T15:27:33Z",,1001,"Structured concurrency with two parent jobs","https://github.com/Kotlin/kotlinx.coroutines/issues/1001","OPEN","enhancement/design/structured concurrency"
"2019-02-19T10:13:19Z","2019-03-26T17:50:35Z",997,"Capture real stacktrace of active coroutines in debug agent","https://github.com/Kotlin/kotlinx.coroutines/issues/997","CLOSED","enhancement"
"2019-02-12T12:18:22Z",,982,"Test module shall provide ability to replace Dispatchers.IO and Dispatchers.Default","https://github.com/Kotlin/kotlinx.coroutines/issues/982","OPEN","enhancement/test"
"2019-02-07T08:55:31Z","2019-03-26T17:50:36Z",975,"Complete removal of deprecated Job.cancel(cause)","https://github.com/Kotlin/kotlinx.coroutines/issues/975","CLOSED","enhancement"
"2019-02-07T08:42:22Z","2021-04-26T20:08:28Z",974,"SendChannel.offer should never throw","https://github.com/Kotlin/kotlinx.coroutines/issues/974","CLOSED","enhancement/channels/For 1.4"
"2019-02-06T15:28:47Z","2019-03-29T08:45:01Z",972,"Promote `Dispatchers.Unconfined` and `MainCoroutineDispatcher.immediate` to stable API","https://github.com/Kotlin/kotlinx.coroutines/issues/972","CLOSED","enhancement"
"2019-02-04T17:20:35Z","2022-04-04T15:48:56Z",968,"Allow converting CoroutineDispatcher to RxJava scheduler","https://github.com/Kotlin/kotlinx.coroutines/issues/968","CLOSED","enhancement/reactive"
"2019-01-31T13:40:32Z","2019-03-26T17:50:37Z",963,"Add checkCancelled() extension for Job / CoroutineContext / CoroutineScope","https://github.com/Kotlin/kotlinx.coroutines/issues/963","CLOSED","enhancement"
"2019-01-31T12:56:18Z","2019-03-26T17:50:36Z",962,"withContext from inside a cancelled coroutine should not be executed","https://github.com/Kotlin/kotlinx.coroutines/issues/962","CLOSED","enhancement/breaking change"
"2019-01-28T16:45:49Z","2019-06-06T21:02:21Z",957,"ClosedSendChannelException still confusing","https://github.com/Kotlin/kotlinx.coroutines/issues/957","CLOSED","enhancement/breaking change"
"2019-01-28T13:57:04Z","2020-04-20T14:53:14Z",956,"Drop a deprecated version of ReceiveChannel.cancel","https://github.com/Kotlin/kotlinx.coroutines/issues/956","CLOSED","enhancement"
"2019-01-22T14:49:49Z","2019-03-26T17:50:37Z",950,"Useless exception when offering to actor with cancelled parent","https://github.com/Kotlin/kotlinx.coroutines/issues/950","CLOSED","enhancement"
"2019-01-22T11:32:57Z","2021-06-11T17:28:58Z",949,"Investigate aspectj integration for debug probes","https://github.com/Kotlin/kotlinx.coroutines/issues/949","CLOSED","enhancement"
"2019-01-21T15:18:35Z","2021-01-27T08:03:00Z",948,"Make debug module Android-compatible","https://github.com/Kotlin/kotlinx.coroutines/issues/948","CLOSED","enhancement"
"2019-01-16T12:56:14Z","2019-03-26T17:50:35Z",938,"JUnit rule for debug probes","https://github.com/Kotlin/kotlinx.coroutines/issues/938","CLOSED","enhancement"
"2018-12-18T10:40:44Z",,902,"Support natural batching in flow","https://github.com/Kotlin/kotlinx.coroutines/issues/902","OPEN","enhancement/flow"
"2018-12-18T09:09:29Z","2018-12-21T16:04:43Z",901,"Prevent second racy resume in CancellableContinuation","https://github.com/Kotlin/kotlinx.coroutines/issues/901","CLOSED","enhancement"
"2018-11-30T19:38:01Z","2019-03-26T17:50:37Z",868,"Time.kt uses Duration.toMillis in unsafe manner","https://github.com/Kotlin/kotlinx.coroutines/issues/868","CLOSED","enhancement"
"2018-11-27T07:56:24Z","2018-12-21T16:04:43Z",860,"Integrate event loops of runBlocking and UNCONFINED","https://github.com/Kotlin/kotlinx.coroutines/issues/860","CLOSED","enhancement"
"2018-11-22T14:40:31Z","2023-03-09T13:02:58Z",855,"Coroutines are not built for arm ( targets linuxArm32Hfp and others) ","https://github.com/Kotlin/kotlinx.coroutines/issues/855","CLOSED","enhancement/native"
"2018-11-20T16:43:27Z",,845,"start argument for produce.","https://github.com/Kotlin/kotlinx.coroutines/issues/845","OPEN","enhancement/design"
"2018-11-16T08:32:52Z","2019-12-13T12:47:14Z",840,"Dispatchers.Default consumes too much CPU in the face of short bursts of work","https://github.com/Kotlin/kotlinx.coroutines/issues/840","CLOSED","enhancement"
"2018-11-15T17:43:23Z",,839,"CoroutineExceptionHandler is invoked from a random thread","https://github.com/Kotlin/kotlinx.coroutines/issues/839","OPEN","enhancement/design"
"2018-11-14T09:40:09Z","2018-12-21T12:54:45Z",833,"Improve debuggability of repeated resumeWithException invocations","https://github.com/Kotlin/kotlinx.coroutines/issues/833","CLOSED","enhancement"
"2018-11-14T08:54:11Z","2018-12-18T20:20:27Z",830,"Introduce API to avoid cancel/fail races with CancellableContinuation ","https://github.com/Kotlin/kotlinx.coroutines/issues/830","CLOSED","enhancement/design"
"2018-11-13T21:47:19Z","2018-12-18T20:20:25Z",829,"Provide MainScope factory","https://github.com/Kotlin/kotlinx.coroutines/issues/829","CLOSED","enhancement"
"2018-11-13T21:40:16Z","2021-11-14T13:27:52Z",828,"Extensions on CoroutineScope to improve its mental model","https://github.com/Kotlin/kotlinx.coroutines/issues/828","CLOSED","enhancement"
"2018-11-13T07:58:12Z","2018-11-27T12:03:51Z",825,"Kotlin compiler plugin to recover minimal stack trace of launch site","https://github.com/Kotlin/kotlinx.coroutines/issues/825","CLOSED","enhancement"
"2018-11-12T20:14:12Z","2019-03-26T17:50:38Z",822,"Throwing exceptions inside coroutines generates warnings on Android 9 devices","https://github.com/Kotlin/kotlinx.coroutines/issues/822","CLOSED","enhancement/help wanted"
"2018-11-12T14:45:15Z","2019-06-28T16:17:10Z",820,"Use Promise.resolve().then(...) to schedule coroutines by default for all platforms (including node.js) with fallback to setTimeout","https://github.com/Kotlin/kotlinx.coroutines/issues/820","CLOSED","enhancement/js"
"2018-11-09T10:16:04Z","2020-04-21T12:11:19Z",815,"kotlinx.coroutines.channels.LazyBroadcastCoroutine cannot be cast to kotlinx.coroutines.channels.ConflatedBroadcastChannel","https://github.com/Kotlin/kotlinx.coroutines/issues/815","CLOSED","enhancement"
"2018-11-08T12:42:18Z","2023-03-09T13:02:57Z",812,"Support androidNative target","https://github.com/Kotlin/kotlinx.coroutines/issues/812","CLOSED","enhancement/postponed"
"2018-11-07T13:19:59Z","2019-03-26T17:50:37Z",808,"Global handler for fatal errors in coroutine machinery","https://github.com/Kotlin/kotlinx.coroutines/issues/808","CLOSED","enhancement"
"2018-11-01T17:23:34Z","2019-03-26T17:50:36Z",785,"withContext doesn't check for cancellation before running the block","https://github.com/Kotlin/kotlinx.coroutines/issues/785","CLOSED","enhancement"
"2018-10-30T12:54:16Z","2018-12-18T20:20:25Z",772,"Introduce internal API to print coroutines hierarchy","https://github.com/Kotlin/kotlinx.coroutines/issues/772","CLOSED","enhancement"
"2018-10-30T08:13:19Z","2022-09-13T10:35:55Z",770,"Implement runBlocking on top of iOS event queue","https://github.com/Kotlin/kotlinx.coroutines/issues/770","CLOSED","enhancement/native"
"2018-10-22T13:56:49Z","2018-12-18T20:20:26Z",746,"Introduce API to inject main dispatcher","https://github.com/Kotlin/kotlinx.coroutines/issues/746","CLOSED","enhancement"
"2018-10-22T09:09:22Z","2019-02-27T14:51:13Z",742,"producer shortcut for collections","https://github.com/Kotlin/kotlinx.coroutines/issues/742","CLOSED","enhancement"
"2018-10-19T20:22:15Z","2018-10-29T15:27:25Z",737,"Yield support in unconfined and immediate dispatchers","https://github.com/Kotlin/kotlinx.coroutines/issues/737","CLOSED","enhancement"
"2018-10-19T16:12:55Z","2019-12-13T13:19:48Z",736,"Support BroadcastChannel(Channel.UNLIMITED)","https://github.com/Kotlin/kotlinx.coroutines/issues/736","CLOSED","enhancement/postponed"
"2018-10-19T06:47:55Z",,730,"Provide from debugging info in Actor and Producer toString","https://github.com/Kotlin/kotlinx.coroutines/issues/730","OPEN","enhancement/debug"
"2018-10-16T13:49:00Z","2018-11-08T08:44:18Z",712,"CancellableContinuation doesn't ignore resumeWithException","https://github.com/Kotlin/kotlinx.coroutines/issues/712","CLOSED","enhancement/docs"
"2018-10-15T10:22:19Z","2018-10-19T20:04:49Z",704,"Rework Dispatchers.Unconfined to use thread-local event loop","https://github.com/Kotlin/kotlinx.coroutines/issues/704","CLOSED","enhancement/design/breaking change"
"2018-10-09T10:58:49Z","2020-04-20T14:28:34Z",688,"Children factories as extensions on CoroutineScope","https://github.com/Kotlin/kotlinx.coroutines/issues/688","CLOSED","enhancement"
"2018-10-08T10:19:03Z","2018-10-19T20:04:49Z",679,"Continuation.toDebugString should use debug metadata where possible","https://github.com/Kotlin/kotlinx.coroutines/issues/679","CLOSED","enhancement"
"2018-10-07T05:27:42Z","2018-10-19T20:04:48Z",673,"Need Instructions For Using Gradle Kotlin Plugin","https://github.com/Kotlin/kotlinx.coroutines/issues/673","CLOSED","enhancement/up for grabs"
"2018-10-02T12:48:05Z","2019-06-06T21:02:22Z",648,"Make Dokka task independent on accessibility of external API","https://github.com/Kotlin/kotlinx.coroutines/issues/648","CLOSED","enhancement"
"2018-09-24T11:26:33Z","2019-03-26T17:50:34Z",607,"CompletableJob","https://github.com/Kotlin/kotlinx.coroutines/issues/607","CLOSED","enhancement"
"2018-09-21T13:52:12Z","2018-09-25T20:27:46Z",594,"Job should become an abstract class","https://github.com/Kotlin/kotlinx.coroutines/issues/594","CLOSED","enhancement/for 1.0 release"
"2018-09-18T12:38:23Z","2018-09-26T16:17:41Z",580,"HandlerDispatcher name","https://github.com/Kotlin/kotlinx.coroutines/issues/580","CLOSED","enhancement"
"2018-09-17T17:01:54Z","2018-09-28T16:31:33Z",576,"Scope for ""one-for-one"" supervision (children don't crash parent and siblings)","https://github.com/Kotlin/kotlinx.coroutines/issues/576","CLOSED","enhancement"
"2018-09-17T12:53:41Z","2019-02-27T14:58:13Z",574,"Print registered handler in CancellableContinuation.toString","https://github.com/Kotlin/kotlinx.coroutines/issues/574","CLOSED","enhancement"
"2018-09-16T08:32:29Z","2018-12-07T20:02:13Z",568,"Test helper to use Dispatchers.Main without framework dependencies on JVM","https://github.com/Kotlin/kotlinx.coroutines/issues/568","CLOSED","enhancement/waiting for clarification"
"2018-09-12T01:38:42Z","2022-04-04T15:48:56Z",548,"Way to use a CoroutineDispatcher as a RxJava Scheduler","https://github.com/Kotlin/kotlinx.coroutines/issues/548","CLOSED","enhancement/reactive"
"2018-09-10T13:09:43Z","2019-05-14T16:24:01Z",541,"Integrate TestCoroutineContext with structured concurrency","https://github.com/Kotlin/kotlinx.coroutines/issues/541","CLOSED","enhancement"
"2018-09-09T15:25:13Z",,540,"Integrate ticker channels into structured concurrency and flows","https://github.com/Kotlin/kotlinx.coroutines/issues/540","OPEN","enhancement/flow/flow-timer"
"2018-09-07T09:03:34Z","2019-09-25T15:04:11Z",534,"Provide high-performance and reusable CancellableContinuation implementation","https://github.com/Kotlin/kotlinx.coroutines/issues/534","CLOSED","enhancement"
"2018-08-24T19:56:36Z","2018-09-26T16:17:41Z",515,"Future.await doesn't propagate cancelation signal to future","https://github.com/Kotlin/kotlinx.coroutines/issues/515","CLOSED","enhancement/design"
"2018-08-14T13:54:29Z","2021-11-23T13:54:48Z",494,"Coroutines tracer","https://github.com/Kotlin/kotlinx.coroutines/issues/494","CLOSED","enhancement"
"2018-08-14T09:57:26Z","2018-12-18T20:20:24Z",493,"Basic stacktrace augmentation","https://github.com/Kotlin/kotlinx.coroutines/issues/493","CLOSED","enhancement"
"2018-08-07T12:25:15Z","2018-10-19T20:04:49Z",481,"Deprecate and remove Job.cancel(cause)","https://github.com/Kotlin/kotlinx.coroutines/issues/481","CLOSED","enhancement/help wanted/breaking change"
"2018-08-03T13:52:19Z","2018-08-23T15:35:29Z",475,"Allow to create view with limited threads count(Experimental dispatcher).","https://github.com/Kotlin/kotlinx.coroutines/issues/475","CLOSED","enhancement"
"2018-07-31T20:19:46Z","2021-11-23T13:55:41Z",470,"Default dispatcher and UI dispatcher support for iOS","https://github.com/Kotlin/kotlinx.coroutines/issues/470","CLOSED","enhancement"
"2018-07-27T08:14:00Z","2021-12-22T12:57:55Z",462,"Support multi-threaded coroutines on Kotlin/Native","https://github.com/Kotlin/kotlinx.coroutines/issues/462","CLOSED","enhancement/native"
"2018-07-26T17:40:14Z",,460,"Implement suspendable RateLimiter","https://github.com/Kotlin/kotlinx.coroutines/issues/460","OPEN","enhancement"
"2018-07-24T08:47:26Z","2018-08-23T15:42:03Z",452,"Deferred.await() should be exception transparent","https://github.com/Kotlin/kotlinx.coroutines/issues/452","CLOSED","enhancement/breaking change"
"2018-07-19T19:04:09Z","2018-07-26T17:49:35Z",443,"Cannot build from sources with a JDK 10","https://github.com/Kotlin/kotlinx.coroutines/issues/443","CLOSED","enhancement"
"2018-07-16T19:30:38Z","2019-07-03T15:45:14Z",437,"Missing Flow operators","https://github.com/Kotlin/kotlinx.coroutines/issues/437","CLOSED","enhancement/flow"
"2018-07-08T18:31:27Z","2021-09-07T15:45:38Z",429,"use-like extensions on ReceiveChannel and SendChannel","https://github.com/Kotlin/kotlinx.coroutines/issues/429","CLOSED","enhancement/question"
"2018-07-08T18:00:35Z","2019-04-06T09:33:41Z",428,"Weird proposal: operator invoke extension on context","https://github.com/Kotlin/kotlinx.coroutines/issues/428","CLOSED","enhancement"
"2018-06-27T10:39:17Z","2018-09-12T07:49:58Z",410,"Change default for global vs child coroutines by scoping coroutine builder (structured concurrency)","https://github.com/Kotlin/kotlinx.coroutines/issues/410","CLOSED","enhancement/design/for 1.0 release"
"2018-06-14T10:17:03Z","2019-02-27T14:48:16Z",399,"Consider rewriting Job state machine using lock","https://github.com/Kotlin/kotlinx.coroutines/issues/399","CLOSED","enhancement/postponed"
"2018-06-11T09:08:07Z","2020-05-08T17:49:53Z",395,"Make ConflatedBroadcastChannel allocation-free","https://github.com/Kotlin/kotlinx.coroutines/issues/395","CLOSED","enhancement"
"2018-06-08T11:00:05Z",,387,"Improve ticker channels: make them cross-platform and compatible with test context","https://github.com/Kotlin/kotlinx.coroutines/issues/387","OPEN","enhancement"
"2018-06-06T13:09:43Z","2018-08-23T15:35:29Z",385,"consider exposing the Executor from a CoroutineDispatcher.","https://github.com/Kotlin/kotlinx.coroutines/issues/385","CLOSED","enhancement"
"2018-06-03T19:05:39Z","2018-07-26T17:49:35Z",381,"Android UI dispatcher and isDispatchNeeded","https://github.com/Kotlin/kotlinx.coroutines/issues/381","CLOSED","enhancement"
"2018-05-31T14:55:06Z","2018-06-05T16:06:09Z",376,"Investigate possibility to implement runBlocking on Node.js using async_hooks","https://github.com/Kotlin/kotlinx.coroutines/issues/376","CLOSED","enhancement/up for grabs"
"2018-05-30T06:31:10Z","2018-06-08T13:36:46Z",375,"CompletionStage.await shall unwrap CompletionException","https://github.com/Kotlin/kotlinx.coroutines/issues/375","CLOSED","enhancement"
"2018-05-15T14:09:45Z","2020-05-07T13:36:10Z",360,"Proposal: work with grpc-java team to provide binding layer and code generator for grpc-java","https://github.com/Kotlin/kotlinx.coroutines/issues/360","CLOSED","enhancement"
"2018-04-27T07:59:23Z","2018-09-26T16:17:42Z",347,"rxSingle, rxObservable nullity","https://github.com/Kotlin/kotlinx.coroutines/issues/347","CLOSED","enhancement/up for grabs"
"2018-04-21T16:42:28Z","2018-06-08T13:36:46Z",343,"CommonPool should be configurable to have a minimum number of threads","https://github.com/Kotlin/kotlinx.coroutines/issues/343","CLOSED","enhancement"
"2018-04-20T08:37:08Z","2018-07-26T17:49:35Z",341,"Provide Channel.invokeOnClose { ... } function","https://github.com/Kotlin/kotlinx.coroutines/issues/341","CLOSED","enhancement"
"2018-04-17T09:57:24Z","2018-08-23T15:35:28Z",333,"Inconsistent cancellation and lost exceptions","https://github.com/Kotlin/kotlinx.coroutines/issues/333","CLOSED","bug/enhancement/design/for 1.0 release"
"2018-04-14T16:20:17Z","2021-04-26T20:08:28Z",330,"Implement receiveOrClosed for channels and select clause","https://github.com/Kotlin/kotlinx.coroutines/issues/330","CLOSED","enhancement/channels"
"2018-04-13T21:35:48Z","2020-04-20T14:24:58Z",329,"Add activation/inactivation tracking for broadcast channel","https://github.com/Kotlin/kotlinx.coroutines/issues/329","CLOSED","enhancement/design"
"2018-04-13T21:29:47Z","2019-07-30T05:48:48Z",328,"launchConsumeEach terminal operator (name needed)","https://github.com/Kotlin/kotlinx.coroutines/issues/328","CLOSED","enhancement/design"
"2018-04-13T16:17:18Z","2018-06-08T13:36:47Z",327,"Provide analogue of Observable.timer for channels","https://github.com/Kotlin/kotlinx.coroutines/issues/327","CLOSED","enhancement"
"2018-04-11T17:52:59Z","2019-04-13T13:04:05Z",325,"Split `close(cause...)` into two interfaces","https://github.com/Kotlin/kotlinx.coroutines/issues/325","CLOSED","enhancement"
"2018-04-11T03:25:57Z","2018-04-12T04:41:19Z",321,"how to create new forkjoinpool context like CommonPool","https://github.com/Kotlin/kotlinx.coroutines/issues/321","CLOSED","enhancement"
"2018-04-10T11:56:21Z","2019-02-22T16:05:18Z",318,"What's in a name? {Receive,Send}Channel","https://github.com/Kotlin/kotlinx.coroutines/issues/318","CLOSED","enhancement/question"
"2018-04-10T08:30:54Z","2018-06-08T13:36:44Z",316,"Better way to set CoroutineContext#DEBUG value","https://github.com/Kotlin/kotlinx.coroutines/issues/316","CLOSED","enhancement"
"2018-04-09T08:43:19Z","2020-04-20T14:26:19Z",314,"Android example app need to be split into template and result","https://github.com/Kotlin/kotlinx.coroutines/issues/314","CLOSED","enhancement"
"2018-04-07T14:19:40Z","2019-02-27T14:41:58Z",312,"Creating DAGs with channels - proposing transforms and pipes","https://github.com/Kotlin/kotlinx.coroutines/issues/312","CLOSED","enhancement"
"2018-04-03T08:31:53Z","2018-06-08T13:36:44Z",310,"Methods with timeout should not crash on negative time","https://github.com/Kotlin/kotlinx.coroutines/issues/310","CLOSED","enhancement"
"2018-03-20T08:04:08Z","2018-07-25T09:53:22Z",293,"Consider changing default capacity of actor's mailbox","https://github.com/Kotlin/kotlinx.coroutines/issues/293","CLOSED","enhancement/wontfix/performance"
"2018-03-15T13:47:50Z","2019-12-13T13:18:34Z",289,"Define awaitCancel helper function to produce callback-induced streams","https://github.com/Kotlin/kotlinx.coroutines/issues/289","CLOSED","enhancement"
"2018-03-14T13:39:38Z",,286,"CoroutineStart.UNDISPATCHED may cause withContext to not perform thread switch","https://github.com/Kotlin/kotlinx.coroutines/issues/286","OPEN","enhancement"
"2018-03-14T11:12:17Z","2020-04-20T15:16:11Z",285,"Rewrite channel operators on top of abstraction of cold streams","https://github.com/Kotlin/kotlinx.coroutines/issues/285","CLOSED","enhancement"
"2018-03-13T14:27:28Z","2019-08-09T18:18:01Z",284,"Introduce interop between CoroutineContext and Reactor Context","https://github.com/Kotlin/kotlinx.coroutines/issues/284","CLOSED","enhancement"
"2018-03-13T11:06:13Z","2018-06-08T13:36:46Z",283,"Remove SubscriptionReceiveChannel","https://github.com/Kotlin/kotlinx.coroutines/issues/283","CLOSED","enhancement"
"2018-03-13T09:57:17Z","2021-12-07T16:49:20Z",282,"Channels need ability to specify ""disposing"" policy for their elements","https://github.com/Kotlin/kotlinx.coroutines/issues/282","CLOSED","enhancement/design"
"2018-03-12T11:25:43Z","2018-06-11T08:59:51Z",280,"Introduce broadcast() extension to turn ReceiveChannel into BroadcastChannel","https://github.com/Kotlin/kotlinx.coroutines/issues/280","CLOSED","enhancement"
